bayburtun|0.0|0.0|1.0
etmek|0.4329896907216495|0.27835051546391754|0.28865979381443296
duymak|0.18181818181818182|0.2727272727272727|0.5454545454545454
2012hayallerimin|0.0|0.0|1.0
papatya|0.14285714285714285|0.2857142857142857|0.5714285714285714
kenarina|0.0|0.0|1.0
karnma|0.0|0.0|1.0
ttyor|0.0|0.0|1.0
haftas|0.0|0.0|1.0
korikos|0.0|0.0|1.0
izlicemde|0.0|0.0|1.0
karnmn|0.0|0.0|1.0
hem|0.6666666666666666|0.0|0.3333333333333333
hep|0.45161290322580644|0.16129032258064516|0.3870967741935484
midi|0.0|0.0|1.0
twitter|0.2|0.4|0.4
her|0.42592592592592593|0.28703703703703703|0.28703703703703703
biey|0.875|0.0|0.125
hattim|0.0|0.0|1.0
sesli|0.5|0.0|0.5
hattin|0.0|0.0|1.0
bakanmz|0.0|0.0|1.0
sylemek|0.0|0.5|0.5
gerek|0.45454545454545453|0.09090909090909091|0.45454545454545453
flowers|0.0|0.0|1.0
bide|0.25|0.25|0.5
sarlarak|0.0|0.0|1.0
alsancakta|0.0|0.0|1.0
itikten|0.0|0.0|1.0
hayal|0.36363636363636365|0.2727272727272727|0.36363636363636365
handeguvenoglu|0.0|0.0|1.0
gzelsin|0.0|0.0|1.0
kestiim|0.0|0.0|1.0
mvolkanmemis|0.0|0.0|1.0
zturkcell|0.0|0.0|1.0
mmkn|0.0|0.0|1.0
cagilkaya|0.0|0.0|1.0
ramen|0.5|0.25|0.25
yolculuu|0.0|0.5|0.5
yolladktan|0.0|0.0|1.0
hayat|0.22727272727272727|0.2727272727272727|0.5
falan|0.4|0.5|0.1
yapld|0.0|0.75|0.25
tolstoy|0.0|0.5|0.5
istergelecek|0.0|0.0|1.0
uyku|0.5757575757575758|0.3939393939393939|0.030303030303030304
konferansn|0.0|0.0|1.0
adamn|0.16666666666666666|0.3333333333333333|0.5
lutfielvan|0.0|0.0|1.0
icimdenmy|0.0|0.0|1.0
yaplm|0.0|0.5|0.5
vallaaa|0.0|0.0|1.0
1988|0.0|0.0|1.0
erkek|0.14285714285714285|0.5714285714285714|0.2857142857142857
erken|0.3333333333333333|0.0|0.6666666666666666
erkanzagal|0.0|0.0|1.0
lol|0.5|0.0|0.5
dolarlk|0.0|0.0|1.0
tweetinfatihi|0.0|0.0|1.0
yeter|0.2|0.4|0.4
takdir|0.0|0.0|1.0
kâmil|0.75|0.0|0.25
vardr|0.42857142857142855|0.42857142857142855|0.14285714285714285
lazm|0.2857142857142857|0.5714285714285714|0.14285714285714285
yil|0.0|0.0|1.0
silveristans|0.0|0.0|1.0
babakan|0.3333333333333333|0.0|0.6666666666666666
komedi|0.0|0.0|1.0
dirayet|0.0|0.0|1.0
uygulamas|0.0|0.0|1.0
beylikdz|0.0|0.0|1.0
yariladim|0.0|0.0|1.0
numarasu|0.0|0.0|1.0
buras|0.0|0.0|1.0
anlamadm|0.3333333333333333|0.3333333333333333|0.3333333333333333
beraber|0.5|0.375|0.125
dnyaya|0.0|0.5|0.5
katldm|0.0|0.0|1.0
kimse|0.3333333333333333|0.4666666666666667|0.2
gecegeceniz|0.0|0.0|1.0
manto|0.0|0.0|1.0
dolu|0.0|0.0|1.0
tesettrgiyim|0.0|0.0|1.0
sayesinde|0.0|0.0|1.0
13burctahmin|0.2222222222222222|0.5555555555555556|0.2222222222222222
tadm|0.0|0.0|1.0
tadn|0.5|0.0|0.5
stanbul|0.0|0.0|1.0
takmak|0.3333333333333333|0.0|0.6666666666666666
hic|0.5|0.08333333333333333|0.4166666666666667
dirilmek|0.0|0.0|1.0
twitlere|0.0|0.5|0.5
yeniden|0.0|0.6666666666666666|0.3333333333333333
autiyatro|0.0|0.0|1.0
dal|0.6666666666666666|0.0|0.3333333333333333
cretsiz|0.0|0.75|0.25
dar|0.5|0.0|0.5
olabilir|0.0|0.5|0.5
znlendiren|0.0|0.0|1.0
bilmek|0.45161290322580644|0.2903225806451613|0.25806451612903225
bugunku|0.0|0.0|1.0
turkcellde|0.0|0.5|0.5
day|0.0|0.0|1.0
yks|0.0|0.5|0.5
gerekletiriliyor|0.0|0.0|1.0
kaldryoruz|0.0|0.0|1.0
eksik|0.42857142857142855|0.14285714285714285|0.42857142857142855
yzden|0.0|0.0|1.0
hatta|0.25|0.25|0.5
yld|0.0|0.0|1.0
bolgede|0.0|0.0|1.0
yzndeki|0.0|0.0|1.0
yle|0.5357142857142857|0.17857142857142858|0.2857142857142857
abalyoruz|0.0|0.0|1.0
lrz|0.0|0.0|1.0
genliine|0.0|0.0|1.0
diosan|0.0|0.0|1.0
kaamak|0.0|0.0|1.0
mzik|0.0|0.6|0.4
mzii|0.0|0.0|1.0
Saha|0.3333333333333333|0.3333333333333333|0.3333333333333333
teyze|0.0|0.4|0.6
aradim|0.0|0.0|1.0
emekli|0.0|0.6666666666666666|0.3333333333333333
cikarmadi|0.0|0.0|1.0
kontorsuz|0.0|0.0|1.0
engel|0.4|0.0|0.6
samilmurat|0.0|0.0|1.0
edeyimgel|0.0|0.0|1.0
teoman|0.0|0.0|1.0
kendi|0.47619047619047616|0.2857142857142857|0.23809523809523808
yamurlar|0.0|0.0|1.0
trkiyede|0.5|0.25|0.25
kampanyasn|0.0|0.0|1.0
maymun|0.0|0.0|1.0
Aslan|0.4|0.4|0.2
unutmayalm|0.0|0.0|1.0
hahahaha|0.0|0.6666666666666666|0.3333333333333333
park|0.0|0.3333333333333333|0.6666666666666666
bovermilik|0.0|0.0|1.0
geceee|0.0|0.0|1.0
turkcel|0.3333333333333333|0.3333333333333333|0.3333333333333333
sosyal|0.0|0.75|0.25
performans|0.0|0.0|1.0
tutam|0.3333333333333333|0.3333333333333333|0.3333333333333333
sarkifincani|0.0|0.0|1.0
masal|0.0|0.6|0.4
zamanndaki|0.0|0.0|1.0
dusunmuyorum|0.0|0.0|1.0
binlerce|0.0|0.6666666666666666|0.3333333333333333
kavusur|0.0|0.0|1.0
reklamndaki|0.0|0.6666666666666666|0.3333333333333333
inandrc|0.0|0.0|1.0
yne|0.25|0.25|0.5
sonmeyecek|0.0|0.0|1.0
ilkbahar|0.0|0.0|1.0
hediye|0.3076923076923077|0.46153846153846156|0.23076923076923078
belanizi|0.0|0.0|1.0
vatanmza|0.0|0.0|1.0
cafegrubu|0.3333333333333333|0.0|0.6666666666666666
vodafone|0.4444444444444444|0.4444444444444444|0.1111111111111111
gldr|0.0|0.0|1.0
dost|0.5|0.3333333333333333|0.16666666666666666
def|0.0|0.0|1.0
retmene|0.0|0.5|0.5
galeri|0.0|0.0|1.0
katlmas|0.0|0.0|1.0
dek|0.6666666666666666|0.0|0.3333333333333333
karaoglu00|0.0|0.0|1.0
dem|0.0|0.5|0.5
gnctrkcll|0.1|0.5|0.4
drtlk|0.0|0.0|1.0
yok|0.7108433734939759|0.1566265060240964|0.13253012048192772
dnyas|0.0|0.0|1.0
konutuk|0.0|0.0|1.0
yol|0.4|0.4|0.2
banvelaa|0.0|0.0|1.0
